AquaCrop 7.2 (August 2024) - Output created on (date) : 04-12-2024   at (time) : 03:40:10 PM
Soil salinity in soil profile and root zone

** Run number:  1   -- Salt balance for soil profile (Total layer: 0.00 - 2.00 m) and soil salinity in root zone (Z)
   Day Month  Year   DAP Stage   SaltIn    SaltOut   SaltUp    SaltTot    SaltZ     Z       ECe    ECsw   StSalt  Zgwt    ECgw
                                 ton/ha    ton/ha    ton/ha    ton/ha    ton/ha     m      dS/m    dS/m      %     m      dS/m
    22     2  1976    53    2     0.000     0.000     0.000     0.000     0.000    1.42    0.00    0.00      0   -9.90   -9.00
    23     2  1976    54    2     0.000     0.000     0.000     0.000     0.000    1.44    0.00    0.00      0   -9.90   -9.00
    24     2  1976    55    2     0.000     0.000     0.000     0.000     0.000    1.45    0.00    0.00      0   -9.90   -9.00
    25     2  1976    56    2     0.000     0.000     0.000     0.000     0.000    1.47    0.00    0.00      0   -9.90   -9.00
    26     2  1976    57    2     0.000     0.000     0.000     0.000     0.000    1.49    0.00    0.00      0   -9.90   -9.00
    27     2  1976    58    2     0.000     0.000     0.000     0.000     0.000    1.50    0.00    0.00      0   -9.90   -9.00
    28     2  1976    59    2     0.000     0.000     0.000     0.000     0.000    1.52    0.00    0.00      0   -9.90   -9.00
    29     2  1976    60    2     0.000     0.000     0.000     0.000     0.000    1.53    0.00    0.00      0   -9.90   -9.00
     1     3  1976    61    2     0.000     0.000     0.000     0.000     0.000    1.55    0.00    0.00      0   -9.90   -9.00
     2     3  1976    62    2     0.000     0.000     0.000     0.000     0.000    1.57    0.00    0.00      0   -9.90   -9.00
     3     3  1976    63    2     0.000     0.000     0.000     0.000     0.000    1.58    0.00    0.00      0   -9.90   -9.00
     4     3  1976    64    2     0.000     0.000     0.000     0.000     0.000    1.60    0.00    0.00      0   -9.90   -9.00
     5     3  1976    65    2     0.000     0.000     0.000     0.000     0.000    1.61    0.00    0.00      0   -9.90   -9.00
     6     3  1976    66    2     0.000     0.000     0.000     0.000     0.000    1.63    0.00    0.00      0   -9.90   -9.00
     7     3  1976    67    2     0.000     0.000     0.000     0.000     0.000    1.64    0.00    0.00      0   -9.90   -9.00
     8     3  1976    68    2     0.000     0.000     0.000     0.000     0.000    1.66    0.00    0.00      0   -9.90   -9.00
     9     3  1976    69    2     0.000     0.000     0.000     0.000     0.000    1.67    0.00    0.00      0   -9.90   -9.00
    10     3  1976    70    2     0.000     0.000     0.000     0.000     0.000    1.69    0.00    0.00      0   -9.90   -9.00
    11     3  1976    71    2     0.000     0.000     0.000     0.000     0.000    1.70    0.00    0.00      0   -9.90   -9.00
    12     3  1976    72    3     0.000     0.000     0.000     0.000     0.000    1.72    0.00    0.00      0   -9.90   -9.00
    13     3  1976    73    3     0.000     0.000     0.000     0.000     0.000    1.73    0.00    0.00      0   -9.90   -9.00
    14     3  1976    74    3     0.000     0.000     0.000     0.000     0.000    1.75    0.00    0.00      0   -9.90   -9.00
    15     3  1976    75    3     0.000     0.000     0.000     0.000     0.000    1.76    0.00    0.00      0   -9.90   -9.00
    16     3  1976    76    3     0.000     0.000     0.000     0.000     0.000    1.78    0.00    0.00      0   -9.90   -9.00
    17     3  1976    77    3     0.000     0.000     0.000     0.000     0.000    1.79    0.00    0.00      0   -9.90   -9.00
    18     3  1976    78    3     0.000     0.000     0.000     0.000     0.000    1.80    0.00    0.00      0   -9.90   -9.00
    19     3  1976    79    3     0.000     0.000     0.000     0.000     0.000    1.82    0.00    0.00      0   -9.90   -9.00
    20     3  1976    80    3     0.000     0.000     0.000     0.000     0.000    1.83    0.00    0.00      0   -9.90   -9.00
    21     3  1976    81    3     0.000     0.000     0.000     0.000     0.000    1.85    0.00    0.00      0   -9.90   -9.00
    22     3  1976    82    3     0.000     0.000     0.000     0.000     0.000    1.86    0.00    0.00      0   -9.90   -9.00
    23     3  1976    83    3     0.000     0.000     0.000     0.000     0.000    1.88    0.00    0.00      0   -9.90   -9.00
    24     3  1976    84    3     0.000     0.000     0.000     0.000     0.000    1.89    0.00    0.00      0   -9.90   -9.00
    25     3  1976    85    3     0.000     0.000     0.000     0.000     0.000    1.90    0.00    0.00      0   -9.90   -9.00
    26     3  1976    86    3     0.000     0.000     0.000     0.000     0.000    1.92    0.00    0.00      0   -9.90   -9.00
    27     3  1976    87    3     0.000     0.000     0.000     0.000     0.000    1.93    0.00    0.00      0   -9.90   -9.00
    28     3  1976    88    3     0.000     0.000     0.000     0.000     0.000    1.95    0.00    0.00      0   -9.90   -9.00
    29     3  1976    89    3     0.000     0.000     0.000     0.000     0.000    1.96    0.00    0.00      0   -9.90   -9.00
    30     3  1976    90    3     0.000     0.000     0.000     0.000     0.000    1.97    0.00    0.00      0   -9.90   -9.00
    31     3  1976    91    3     0.000     0.000     0.000     0.000     0.000    1.99    0.00    0.00      0   -9.90   -9.00
     1     4  1976    92    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     2     4  1976    93    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     3     4  1976    94    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     4     4  1976    95    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     5     4  1976    96    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     6     4  1976    97    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     7     4  1976    98    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     8     4  1976    99    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     9     4  1976   100    3     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    10     4  1976   101    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    11     4  1976   102    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    12     4  1976   103    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    13     4  1976   104    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    14     4  1976   105    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    15     4  1976   106    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    16     4  1976   107    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    17     4  1976   108    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    18     4  1976   109    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    19     4  1976   110    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    20     4  1976   111    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    21     4  1976   112    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    22     4  1976   113    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    23     4  1976   114    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    24     4  1976   115    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    25     4  1976   116    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    26     4  1976   117    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    27     4  1976   118    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    28     4  1976   119    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    29     4  1976   120    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
    30     4  1976   121    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     1     5  1976   122    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     2     5  1976   123    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     3     5  1976   124    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     4     5  1976   125    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     5     5  1976   126    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     6     5  1976   127    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     7     5  1976   128    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     8     5  1976   129    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00
     9     5  1976   130    4     0.000     0.000     0.000     0.000     0.000    2.00    0.00    0.00      0   -9.90   -9.00

Legend

DAP          : Days after planting
Stage        : 0: before/after planting
Stage        : 1: emergence or transplant recovery
Stage        : 2: vegetative stage
Stage        : 3: flowering
Stage        : 4: yield formation and ripening
SaltIn       : Salt infiltrated in the soil profile
SaltOut      : Salt drained out of the soil profile
SaltUp       : Salt moved upward from the groundwater table
SaltTot      : Salt content in the total soil profile (layer: 0.00 - 2.00 m)
SaltZ        : Salt content in the effective root zone
Z            : Effective rooting depth
ECe          : Electrical conductivity of the saturated soil-paste extract from the root zone
ECsw         : Electrical conductivity of the soil water in the root zone
StSalt       : Salinity stress
Zgwt         : Depth of the groundwater table (-9.90 if absent)
ECgw         : Electrical conductivity of the groundwater
